city,county,state,country,combined_key2,source,fips,admin2,province_state,country_region,last_update,lat,long,confirmed,deaths,recovered,active,combined_key,incidence_rate,case_fatality_ratio,pop,perc,death_rate,date,case_lead,new_cases,new_cases_cap,new_cases_roll7,new_cases_cap_roll7,rate_change,rate_change_roll7,death_lead,new_deaths,new_deaths_roll7,new_deaths_cap_roll7,orange_county
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",85,13121,Fulton,Georgia,US,2020-06-25 05:26:54,33.79216944,-84.46319413,6052,302,0,5750,"Fulton, Georgia, US",568.8306732447504,4.9900859220092535,1063936.9999999998,0.005688306732447505,2.8385139345656746e-4,2020-06-25,5885,167,1.5696418114982376e-4,108.57142857142857,1.0204685857473571e-4,-13,NA,304,-2,0.42857142857142855,4.028165470055357e-7,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",84,13121,Fulton,Georgia,US,2020-06-24 04:33:28,33.79216944,-84.46319413,5885,304,0,5581,"Fulton, Georgia, US",553.134255129768,5.165675446049278,1063936.9999999998,0.005531342551297682,2.8573120400925996e-4,2020-06-24,5705,180,1.69182949742325e-4,105.28571428571429,9.895859838102661e-5,-29,NA,304,0,1.2857142857142858,1.2084496410166073e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",83,13121,Fulton,Georgia,US,2020-06-23 04:33:22,33.79216944,-84.46319413,5705,304,0,5401,"Fulton, Georgia, US",536.2159601555355,5.328659070990359,1063936.9999999998,0.005362159601555357,2.8573120400925996e-4,2020-06-23,5496,209,1.9644020275636626e-4,78.28571428571429,7.358115591967787e-5,157,NA,304,0,2,1.8798105526925e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",82,13121,Fulton,Georgia,US,2020-06-22 04:33:20,33.79216944,-84.46319413,5496,304,0,5192,"Fulton, Georgia, US",516.5719398798989,5.531295487627365,1063936.9999999998,0.00516571939879899,2.8573120400925996e-4,2020-06-22,5444,52,4.8875074370005e-5,55.714285714285715,5.236615111071965e-5,8,3.2857142857142856,304,0,2.7142857142857144,2.551171464368393e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",81,13121,Fulton,Georgia,US,2020-06-21 04:33:19,33.79216944,-84.46319413,5444,304,0,5140,"Fulton, Georgia, US",511.6844324428984,5.584129316678912,1063936.9999999998,0.005116844324428985,2.8573120400925996e-4,2020-06-21,5400,44,4.1355832159235e-5,49.142857142857146,4.6189630723301435e-5,-31,27,304,0,2.857142857142857,2.6854436467035717e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",80,13121,Fulton,Georgia,US,2020-06-20 04:33:19,33.79216944,-84.46319413,5400,304,0,5096,"Fulton, Georgia, US",507.5488492269749,5.62962962962963,1063936.9999999998,0.0050754884922697505,2.8573120400925996e-4,2020-06-20,5325,75,7.049289572596875e-5,47.285714285714285,4.444409235294411e-5,42,22.571428571428573,301,3,3.4285714285714284,3.2225323760442856e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",79,13121,Fulton,Georgia,US,2020-06-19 04:33:17,33.79216944,-84.46319413,5325,301,0,5024,"Fulton, Georgia, US",500.499559654378,5.652582159624413,1063936.9999999998,0.005004995596543781,2.829114881802212e-4,2020-06-19,5292,33,3.101687411942625e-5,42,3.94760216065425e-5,-111,6.571428571428571,299,2,4,3.759621105385e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",78,13121,Fulton,Georgia,US,2020-06-18 04:33:18,33.79216944,-84.46319413,5292,299,0,4993,"Fulton, Georgia, US",497.3978722424354,5.650037792894936,1063936.9999999998,0.004973978722424355,2.810316776275287e-4,2020-06-18,5148,144,1.3534635979386002e-4,43.285714285714285,4.068447124755911e-5,153,1.8571428571428572,295,4,3.7142857142857144,3.491076740714643e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",77,13121,Fulton,Georgia,US,2020-06-17 04:33:21,33.79216944,-84.46319413,5148,295,0,4853,"Fulton, Georgia, US",483.86323626304943,5.73038073038073,1063936.9999999998,0.004838632362630495,2.772720565221437e-4,2020-06-17,5157,-9,-8.459147487116251e-6,31.857142857142858,2.994269666074482e-5,-60,5.285714285714286,290,5,3.2857142857142856,3.0882601937091072e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",76,13121,Fulton,Georgia,US,2020-06-16 04:33:09,33.79216944,-84.46319413,5157,290,0,4867,"Fulton, Georgia, US",484.70915101176104,5.623424471592011,1063936.9999999998,0.004847091510117612,2.725725301404124e-4,2020-06-16,5106,51,4.7935169093658754e-5,38.57142857142857,3.6253489230498215e-5,45,-1.2857142857142858,285,5,4.857142857142857,4.5652541993960715e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",75,13121,Fulton,Georgia,US,2020-06-15 03:33:14,33.79216944,-84.46319413,5106,285,0,4821,"Fulton, Georgia, US",479.9156341023952,5.581668625146886,1063936.9999999998,0.004799156341023953,2.678730037586812e-4,2020-06-15,5100,6,5.6394316580775e-6,40.42857142857143,3.799902760085554e-5,-25,11.428571428571429,284,1,4.714285714285714,4.430982017060893e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",74,13121,Fulton,Georgia,US,2020-06-14 03:33:15,33.79216944,-84.46319413,5100,284,0,4816,"Fulton, Georgia, US",479.35169093658743,5.568627450980392,1063936.9999999998,0.004793516909365875,2.6693309848233493e-4,2020-06-14,5069,31,2.913706356673375e-5,39.714285714285715,3.732766668917964e-5,-7,-6.714285714285714,280,4,4.571428571428571,4.296709834725714e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",73,13121,Fulton,Georgia,US,2020-06-13 03:33:14,33.79216944,-84.46319413,5069,280,0,4789,"Fulton, Georgia, US",476.43798457991403,5.523771947129611,1063936.9999999998,0.004764379845799142,2.6317347737694994e-4,2020-06-13,5031,38,3.57164005011575e-5,39.857142857142854,3.746193887151482e-5,-4,-1.8571428571428572,273,7,4.285714285714286,4.028165470055357e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",72,13121,Fulton,Georgia,US,2020-06-12 05:09:52,33.79216944,-84.46319413,5031,273,0,4758,"Fulton, Georgia, US",472.8663445297983,5.426356589147287,1063936.9999999998,0.0047286634452979835,2.565941404425263e-4,2020-06-12,4989,42,3.94760216065425e-5,43.857142857142854,4.122155997689982e-5,-22,0.7142857142857143,273,0,3.2857142857142856,3.0882601937091072e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",71,13121,Fulton,Georgia,US,2020-06-11 03:33:41,33.79216944,-84.46319413,4989,273,0,4716,"Fulton, Georgia, US",468.918742369144,5.472038484666266,1063936.9999999998,0.004689187423691441,2.565941404425262e-4,2020-06-11,4925,64,6.015393768616e-5,43,4.041592688288875e-5,26,-0.14285714285714285,272,1,4.142857142857143,3.893893287720179e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",70,13121,Fulton,Georgia,US,2020-06-10 04:07:00,33.79216944,-84.46319413,4925,272,0,4653,"Fulton, Georgia, US",462.90334860052803,5.522842639593908,1063936.9999999998,0.0046290334860052814,2.5565423516617995e-4,2020-06-10,4887,38,3.57164005011575e-5,41,3.8536116330196254e-5,-26,-4,256,16,4.285714285714286,4.028165470055357e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",69,13121,Fulton,Georgia,US,2020-06-09 03:33:03,33.79216944,-84.46319413,4887,256,0,4631,"Fulton, Georgia, US",459.3317085504123,5.238387558829547,1063936.9999999998,0.004593317085504124,2.4061575074463994e-4,2020-06-09,4823,64,6.015393768616e-5,38,3.57164005011575e-5,63,0.8571428571428571,252,4,2.142857142857143,2.0140827350276786e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",68,13121,Fulton,Georgia,US,2020-06-08 03:33:22,33.79216944,-84.46319413,4823,252,0,4571,"Fulton, Georgia, US",453.3163147817963,5.2249637155297535,1063936.9999999998,0.004533163147817964,2.3685612963925495e-4,2020-06-08,4822,1,9.3990527634625e-7,42.714285714285715,4.0147382518218395e-5,-31,2,252,0,2.4285714285714284,2.2826270996980357e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",67,13121,Fulton,Georgia,US,2020-06-07 03:53:30,33.79216944,-84.46319413,4822,252,0,4570,"Fulton, Georgia, US",453.22232425416166,5.226047283284944,1063936.9999999998,0.004532223242541618,2.3685612963925495e-4,2020-06-07,4790,32,3.007696884308e-5,45,4.229573743558125e-5,-34,3,250,2,3.142857142857143,2.9539880113739284e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",66,13121,Fulton,Georgia,US,2020-06-06 02:33:00,33.79216944,-84.46319413,4790,250,0,4540,"Fulton, Georgia, US",450.21462736985364,5.219206680584551,1063936.9999999998,0.004502146273698538,2.3497631908656245e-4,2020-06-06,4724,66,6.20337482388525e-5,42.857142857142854,4.028165470055357e-5,30,-4.714285714285714,250,0,3,2.81971582903875e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",65,13121,Fulton,Georgia,US,2020-06-05 02:33:06,33.79216944,-84.46319413,4724,250,0,4474,"Fulton, Georgia, US",444.01125254596843,5.292125317527519,1063936.9999999998,0.004440112525459685,2.3497631908656245e-4,2020-06-05,4688,36,3.3836589948465004e-5,51,4.7935169093658754e-5,-14,-2.2857142857142856,244,6,3.7142857142857144,3.491076740714643e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",64,13121,Fulton,Georgia,US,2020-06-04 02:33:14,33.79216944,-84.46319413,4688,244,0,4444,"Fulton, Georgia, US",440.6275935511219,5.204778156996587,1063936.9999999998,0.00440627593551122,2.2933688742848496e-4,2020-06-04,4638,50,4.69952638173125e-5,54.142857142857146,5.0889157105032685e-5,33,2.142857142857143,242,2,4.285714285714286,4.028165470055357e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",63,13121,Fulton,Georgia,US,2020-06-03 02:33:13,33.79216944,-84.46319413,4638,242,0,4396,"Fulton, Georgia, US",435.92806716939066,5.217766278568348,1063936.9999999998,0.004359280671693908,2.2745707687579246e-4,2020-06-03,4621,17,1.597838969788625e-5,58.285714285714285,5.478305039275286e-5,-80,-8.142857142857142,241,1,4.714285714285714,4.430982017060893e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",62,13121,Fulton,Georgia,US,2020-06-02 02:33:08,33.79216944,-84.46319413,4621,241,0,4380,"Fulton, Georgia, US",434.33022819960206,5.215321359013201,1063936.9999999998,0.004343302281996021,2.2651717159944621e-4,2020-06-02,4524,97,9.117081180558625e-5,77.28571428571429,7.264125064333162e-5,80,-3.142857142857143,235,6,6,5.6394316580775e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",61,13121,Fulton,Georgia,US,2020-06-01 02:32:46,33.79216944,-84.46319413,4524,235,0,4289,"Fulton, Georgia, US",425.21314701904345,5.194518125552609,1063936.9999999998,0.004252131470190435,2.2087773994136872e-4,2020-06-01,4507,17,1.597838969788625e-5,67.14285714285714,6.310792569753393e-5,0,-4.142857142857143,230,5,5.571428571428571,5.236615111071964e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",60,13121,Fulton,Georgia,US,2020-05-31 02:32:45,33.79216944,-84.46319413,4507,230,0,4277,"Fulton, Georgia, US",423.6153080492548,5.103172842245396,1063936.9999999998,0.004236153080492549,2.1617821355963745e-4,2020-05-31,4490,17,1.597838969788625e-5,75.71428571428571,7.116425663764463e-5,-106,-19,229,1,4.714285714285714,4.430982017060893e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",59,13121,Fulton,Georgia,US,2020-05-30 02:32:48,33.79216944,-84.46319413,4490,229,0,4261,"Fulton, Georgia, US",422.0174690794662,5.1002227171492205,1063936.9999999998,0.004220174690794663,2.152383082832912e-4,2020-05-30,4367,123,1.1560834899058876e-4,79.85714285714286,7.505814992536483e-5,65,10.142857142857142,224,5,4.714285714285714,4.430982017060893e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",58,13121,Fulton,Georgia,US,2020-05-29 02:32:50,33.79216944,-84.46319413,4367,224,0,4143,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.004104566341804074,NA,2020-05-29,4309,58,5.45145060280825e-5,70.71428571428571,6.646473025591339e-5,-21,-8.571428571428571,214,10,4.857142857142857,4.5652541993960715e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",57,13121,Fulton,Georgia,US,2020-05-28 02:32:31,33.79216944,-84.46319413,4309,214,0,4095,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.004050051835775992,NA,2020-05-28,4230,79,7.425251683135375e-5,73.71428571428571,6.928444608495214e-5,-71,-4.142857142857143,209,5,5.714285714285714,5.370887293407143e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",56,13121,Fulton,Georgia,US,2020-05-27 02:32:31,33.79216944,-84.46319413,4230,209,0,4021,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.0039757993189446375,NA,2020-05-27,4080,150,1.409857914519375e-4,62.142857142857146,5.840839931580268e-5,124,9.142857142857142,199,10,5,4.69952638173125e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",55,13121,Fulton,Georgia,US,2020-05-26 02:32:35,33.79216944,-84.46319413,4080,199,0,3881,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.0038348135274927,NA,2020-05-26,4054,26,2.44375371850025e-5,47,4.417554798827375e-5,-51,-3,196,3,4,3.759621105385e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",54,13121,Fulton,Georgia,US,2020-05-25 02:32:44,33.79216944,-84.46319413,4054,196,0,3858,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.003810375990307698,NA,2020-05-25,3977,77,7.237270627866125e-5,41.857142857142854,3.934174942420732e-5,31,11.571428571428571,197,-1,4.428571428571429,4.162437652390536e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",53,13121,Fulton,Georgia,US,2020-05-24 02:32:43,33.79216944,-84.46319413,3977,197,0,3780,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.0037380032840290366,NA,2020-05-24,3931,46,4.3235642711927504e-5,32.57142857142857,3.0614057572420717e-5,-13,15.142857142857142,196,1,4.571428571428571,4.296709834725714e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",52,13121,Fulton,Georgia,US,2020-05-23 02:32:42,33.79216944,-84.46319413,3931,196,0,3735,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.003694767641317109,NA,2020-05-23,3872,59,5.545441130442875e-5,32.57142857142857,3.0614057572420717e-5,-20,5.142857142857143,190,6,4.571428571428571,4.296709834725714e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",51,13121,Fulton,Georgia,US,2020-05-22 02:36:51,33.79216944,-84.46319413,3872,190,0,3682,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.0036393132300126803,NA,2020-05-22,3793,79,7.425251683135375e-5,35.285714285714285,3.3165229036789106e-5,81,9.285714285714286,174,16,4.428571428571429,4.162437652390536e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",50,13121,Fulton,Georgia,US,2020-05-21 02:32:48,33.79216944,-84.46319413,3793,174,0,3619,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.003565060713181326,NA,2020-05-21,3795,-2,-1.8798105526925e-6,25.571428571428573,2.4034720637996966e-5,-46,0,174,0,3.142857142857143,2.9539880113739284e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",49,13121,Fulton,Georgia,US,2020-05-20 02:32:19,33.79216944,-84.46319413,3795,174,0,3621,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.003566940523734019,NA,2020-05-20,3751,44,4.1355832159235e-5,28.571428571428573,2.6854436467035715e-5,54,-2.7142857142857144,171,3,3.5714285714285716,3.3568045583794644e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",48,13121,Fulton,Georgia,US,2020-05-19 02:32:18,33.79216944,-84.46319413,3751,171,0,3580,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.003525584691574784,NA,2020-05-19,3761,-10,-9.3990527634625e-6,33.57142857142857,3.1553962848766965e-5,-22,9.714285714285714,165,6,3.7142857142857144,3.491076740714643e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",47,13121,Fulton,Georgia,US,2020-05-18 02:32:21,33.79216944,-84.46319413,3761,165,0,3596,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.003534983744338246,NA,2020-05-18,3749,12,1.1278863316155e-5,36.142857142857146,3.397086213080018e-5,-34,-3,165,0,3,2.81971582903875e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",46,13121,Fulton,Georgia,US,2020-05-17 02:32:32,33.79216944,-84.46319413,3749,165,0,3584,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.0035237048810220916,NA,2020-05-17,3703,46,4.3235642711927504e-5,52,4.8875074370005e-5,-32,-5,164,1,3,2.81971582903875e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",45,13121,Fulton,Georgia,US,2020-05-16 02:32:19,33.79216944,-84.46319413,3703,164,0,3539,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.003480469238310164,NA,2020-05-16,3625,78,7.33126115550075e-5,55.142857142857146,5.1829062381378933e-05,67,-2.5714285714285716,159,5,2.857142857142857,2.6854436467035717e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",44,13121,Fulton,Georgia,US,2020-05-15 02:33:02,33.79216944,-84.46319413,3625,159,0,3466,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.003407156626755156,NA,2020-05-15,3614,11,1.033895803980875e-5,52.42857142857143,4.927789091701054e-5,-8,-15.857142857142858,152,7,3.142857142857143,2.9539880113739284e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",43,13121,Fulton,Georgia,US,2020-05-14 03:32:28,33.79216944,-84.46319413,3614,152,0,3462,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.0033968176687153477,NA,2020-05-14,3595,19,1.785820025057875e-5,51.857142857142854,4.874080218766982e-5,-60,-3.142857142857143,149,3,2.4285714285714284,2.2826270996980357e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",42,13121,Fulton,Georgia,US,2020-05-13 03:32:26,33.79216944,-84.46319413,3595,149,0,3446,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.0033789594684647687,NA,2020-05-13,3516,79,7.425251683135375e-5,61.57142857142857,5.787131058646197e-5,71,2.7142857142857144,145,4,2.7142857142857144,2.551171464368393e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",41,13121,Fulton,Georgia,US,2020-05-12 03:32:27,33.79216944,-84.46319413,3516,145,0,3371,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.003304706951633415,NA,2020-05-12,3508,8,7.51924221077e-6,64.42857142857143,6.055675423316554e-5,-115,0.5714285714285714,144,1,2.2857142857142856,2.148354917362857e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",40,13121,Fulton,Georgia,US,2020-05-11 02:32:30,33.79216944,-84.46319413,3508,144,0,3364,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.0032971877094226452,NA,2020-05-11,3385,123,1.1560834899058876e-4,75.57142857142857,7.102998445530947e-5,55,-9.714285714285714,144,0,2.857142857142857,2.6854436467035717e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",39,13121,Fulton,Georgia,US,2020-05-10 02:32:30,33.79216944,-84.46319413,3385,144,0,3241,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.0031815793604320565,NA,2020-05-10,3317,68,6.3913558791545e-5,65.28571428571429,6.136238732717661e-5,9,-2.857142857142857,144,0,3.142857142857143,2.9539880113739284e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",38,13121,Fulton,Georgia,US,2020-05-09 02:32:35,33.79216944,-84.46319413,3317,144,0,3173,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.0031176658016405113,NA,2020-05-09,3258,59,5.545441130442875e-5,62.142857142857146,5.840839931580268e-5,52,-11.142857142857142,137,7,3.142857142857143,2.9539880113739284e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",37,13121,Fulton,Georgia,US,2020-05-08 02:32:32,33.79216944,-84.46319413,3258,137,0,3121,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.0030622113903360825,NA,2020-05-08,3251,7,6.5793369344237505e-6,63.857142857142854,6.001966550382482e-5,-80,10.285714285714286,135,2,2.857142857142857,2.6854436467035717e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",36,13121,Fulton,Georgia,US,2020-05-07 02:32:28,33.79216944,-84.46319413,3251,135,0,3116,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.003055632053401659,NA,2020-05-07,3164,87,8.177175904212375e-5,68.71428571428571,6.458491970322089e-5,-12,3.142857142857143,130,5,2.857142857142857,2.6854436467035717e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",35,13121,Fulton,Georgia,US,2020-05-06 02:32:31,33.79216944,-84.46319413,3164,130,0,3034,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.002973860294359535,NA,2020-05-06,3065,99,9.305062235827875e-5,62.42857142857143,5.867694368047304e-5,13,-1.7142857142857142,129,1,3.142857142857143,2.9539880113739284e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",34,13121,Fulton,Georgia,US,2020-05-05 02:32:34,33.79216944,-84.46319413,3065,129,0,2936,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.0028808096720012565,NA,2020-05-05,2979,86,8.08318537657775e-5,55,5.1694790199043755e-5,35,-4.857142857142857,124,5,3.7142857142857144,3.491076740714643e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",33,13121,Fulton,Georgia,US,2020-05-04 02:32:28,33.79216944,-84.46319413,2979,124,0,2855,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.002799977818235479,NA,2020-05-04,2928,51,4.7935169093658754e-5,62,5.82741271334675e-5,5,6.285714285714286,122,2,4.285714285714286,4.028165470055357e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",32,13121,Fulton,Georgia,US,2020-05-03 02:32:28,33.79216944,-84.46319413,2928,122,0,2806,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.0027520426491418203,NA,2020-05-03,2882,46,4.3235642711927504e-5,55,5.1694790199043755e-5,-25,7.428571428571429,122,0,4.428571428571429,4.162437652390536e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",31,13121,Fulton,Georgia,US,2020-05-02 02:32:27,33.79216944,-84.46319413,2882,122,0,2760,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.002708807006429893,NA,2020-05-02,2811,71,6.673327462058375e-5,54.57142857142857,5.129197365203821e-5,30,-7,117,5,4.428571428571429,4.162437652390536e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",30,13121,Fulton,Georgia,US,2020-05-01 02:32:28,33.79216944,-84.46319413,2811,117,0,2694,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.002642073731809309,NA,2020-05-01,2770,41,3.8536116330196254e-5,53.57142857142857,5.0352068375691965e-5,-2,7,115,2,4.142857142857143,3.893893287720179e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",29,13121,Fulton,Georgia,US,2020-04-30 02:32:27,33.79216944,-84.46319413,2770,115,0,2655,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.0026035376154791125,NA,2020-04-30,2727,43,4.041592688288875e-5,73.57142857142857,6.915017390261697e-5,-4,0.42857142857142855,108,7,4.285714285714286,4.028165470055357e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",28,13121,Fulton,Georgia,US,2020-04-29 02:32:29,33.79216944,-84.46319413,2727,108,0,2619,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.0025631216885962237,NA,2020-04-29,2680,47,4.417554798827375e-5,74.14285714285714,6.968726263195767e-5,-88,1,103,5,3.7142857142857144,3.491076740714643e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",27,13121,Fulton,Georgia,US,2020-04-28 02:30:51,33.79216944,-84.46319413,2680,103,0,2577,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.00251894614060795,NA,2020-04-28,2545,135,1.2688721230674375e-4,68.85714285714286,6.471919188555607e-5,133,-20,94,9,3.2857142857142856,3.0882601937091072e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",26,13121,Fulton,Georgia,US,2020-04-27 02:30:52,33.79216944,-84.46319413,2545,94,0,2451,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.002392058928301206,NA,2020-04-27,2543,2,1.8798105526925e-6,62.142857142857146,5.840839931580268e-5,-41,-0.5714285714285714,91,3,2.7142857142857144,2.551171464368393e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",25,13121,Fulton,Georgia,US,2020-04-26 02:30:51,33.79216944,-84.46319413,2543,91,0,2452,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.0023901791177485137,NA,2020-04-26,2500,43,4.041592688288875e-5,69.85714285714286,6.565909716190233e-5,-21,5.285714285714286,91,0,2.4285714285714284,2.2826270996980357e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",24,13121,Fulton,Georgia,US,2020-04-25 06:30:53,33.79216944,-84.46319413,2500,91,0,2409,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.002349763190865625,NA,2020-04-25,2436,64,6.015393768616e-5,67.85714285714286,6.377928660920982e-5,-117,6.714285714285714,88,3,2.5714285714285716,2.4168992820332145e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",23,13121,Fulton,Georgia,US,2020-04-24 03:30:50,33.79216944,-84.46319413,2436,88,0,2348,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.002289609253179465,NA,2020-04-24,2255,181,1.7012285501867124e-4,72.42857142857143,6.807599644393554e-5,134,-7.714285714285714,85,3,3.5714285714285716,3.3568045583794644e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",22,13121,Fulton,Georgia,US,2020-04-22 23:30:53,33.79216944,-84.46319413,2255,85,0,2170,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.0021194863981607937,NA,2020-04-23,2208,47,4.417554798827375e-5,58.714285714285715,5.518586693975839e-5,37,2,82,3,3.2857142857142856,3.0882601937091072e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",21,13121,Fulton,Georgia,US,2020-04-21 23:30:50,33.79216944,-84.46319413,2208,82,0,2126,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.00207531085017252,NA,2020-04-22,2198,10,9.3990527634625e-6,56.57142857142857,5.317178420473072e-5,-78,-4.571428571428571,80,2,3.142857142857143,2.9539880113739284e-6,NA
Atlanta,Fulton,Georgia,US,"Fulton,Georgia,US",20,13121,Fulton,Georgia,US,2020-04-20 23:36:47,33.79216944,-84.46319413,2198,80,0,2118,"Fulton, Georgia, US",NA,NA,1063936.9999999998,0.0020659117974090578,NA,2020-04-21,2110,88,8.271166431847e-5,85.71428571428571,8.056330940110715e-5,32,13.714285714285714,75,5,4,3.759621105385e-6,NA
